State_Name,State_ab,County,City,Place,Type,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
Alabama,AL,Jefferson County,Birmingham,Minor,CDP,35224,205,1814797,0,33.53895,-86.940261,118280.7681,103502,128386.173674723+0i,532
Alabama,AL,Monroe County,Monroeville,Monroeville city,City,36460,251,34635691,18229,31.516223,-87.327714,72137.56963,64302,87546.3515924677+0i,2093
Alabama,AL,Montgomery County,Montgomery,Montgomery city,City,36111,334,413985435,4411954,32.347174,-86.266114,120998.0397,98958,134510.141358985+0i,79866
Alabama,AL,Madison County,Meridianville,Moores Mill,CDP,35759,256,35235974,428312,34.852143,-86.52038,127370.5574,108417,135144.138002448+0i,2337
Alabama,AL,Jefferson County,Birmingham,Morris,Town,35217,205,7843162,28998,33.746735,-86.804438,126030.8119,108566,133169.407656683+0i,695
Alabama,AL,Lowndes County,Hayneville,Mosses,Town,36040,334,12275052,95648,32.188758,-86.679435,42893.6162,25965,23785.3249362297+0i,437
Alabama,AL,Hale County,Moundville,Moundville,Town,35474,205,11875640,152689,32.996542,-87.627545,118700.7751,97954,135811.060857952+0i,627
Alabama,AL,Jefferson County,Mountain Brook,Mountain Brook city,City,35223,205,33228843,62886,33.491488,-86.73447,215713.218,241104,214445.986657355+0i,7340
Alabama,AL,Jefferson County,Mount Olive,Mount Olive,CDP,35117,205,23878636,12514,33.669296,-86.875494,117885.5697,102053,123365.181381082+0i,1528
Alabama,AL,Mobile County,Mount Vernon,Movico,CDP,36560,251,2027795,0,31.062763,-88.026619,59288.61354,68461,52257.4874944833+0i,87
Alabama,AL,Talladega County,Munford,Munford,Town,36268,256,5733183,3279,33.529059,-85.952543,88216.26301,82818,82617.5164959445+0i,503
Alabama,AL,Marengo County,Linden,Myrtlewood,Town,36748,334,6721488,0,32.252088,-87.949261,63521.00879,66428,59293.9189731129+0i,76
Alabama,AL,Calhoun County,Jacksonville,Nances Creek,CDP,36243,205,15041335,21045,33.85465,-85.684728,179908.741,300000,195266.928724951+0i,126
Alabama,AL,Winston County,Lynn,Natural Bridge,Town,35575,205,1123321,0,34.090353,-87.601409,85788.57683,90601,76129.3474726099+0i,16
Alabama,AL,Winston County,Lynn,Nauvoo,Town,35575,205,2563597,5096,33.984386,-87.48544,22499.65,300000,8111.92392768041+0i,2
Alabama,AL,Choctaw County,Butler,Needham,Town,36904,205,1482480,0,31.987,-88.336563,106433.9726,105812,104297.786537856+0i,53
Alabama,AL,Coffee County,New Brockton,New Brockton,Town,36351,334,20683051,35486,31.367723,-85.92518,83293.01976,69988,93868.6942251628+0i,469
Alabama,AL,Madison County,New Market,New Market,CDP,35761,256,45403018,78284,34.892335,-86.425818,111260.1627,300000,118168.025293231+0i,561
Alabama,AL,Dale County,Newton,Newton,Town,36352,334,36907377,73592,31.341229,-85.588307,80755.1826,78211,86016.1000084223+0i,659
Alabama,AL,Henry County,Newville,Newville,Town,36353,334,10406795,0,31.420604,-85.33669,60619.43997,57562,63740.8602707167+0i,209
Alabama,AL,Jefferson County,Bessemer,North Johns,Town,35022,205,526683,0,33.368055,-87.100888,61529.73898,71542,55875.6289307365+0i,61
Alabama,AL,Lee County,Notasulga,Notasulga,Town,36866,334,35753947,388325,32.555409,-85.668577,12691.88731,300000,3301.5672154443+0i,9
Alabama,AL,Talladega County,Sylacauga,Oak Grove,Town,35150,256,4606524,5004,33.190359,-86.303727,73766.75798,77205,45620.7824773242+0i,219
Alabama,AL,Walker County,Oakman,Oakman,Town,35579,205,7981750,22558,33.714322,-87.388699,93708.28387,91734,95883.3638414349+0i,277
Alabama,AL,Calhoun County,Ohatchee,Ohatchee,Town,36271,256,15270086,105149,33.789764,-86.029055,90351.21764,84595,94597.9838920447+0i,411
Alabama,AL,Covington County,Opp,Onycha,Town,36467,334,2050856,24551,31.225693,-86.276024,112073.882,44915,149204.244861341+0i,69
Alabama,AL,Covington County,Opp,Opp city,City,36467,334,61289127,2396950,31.284375,-86.257442,93916.55022,78004,108236.030251509+0i,2466
Alabama,AL,Dallas County,Orrville,Orrville,Town,36767,334,2684768,0,32.306769,-87.245447,43366.65005,20803,47697.7830318353+0i,56
Alabama,AL,Madison County,Owens Cross Roads,Owens Cross Roads,Town,35763,256,21437783,309445,34.585458,-86.455027,112590.1197,93666,122557.50527448+0i,639
Alabama,AL,Talladega County,Oxford,Oxford city,City,36203,256,79928891,851544,33.598433,-85.872336,113630.9094,106167,115268.619717885+0i,1370
Alabama,AL,Jackson County,Gurley,Paint Rock,Town,35748,256,1122648,24971,34.660934,-86.333952,42298.17193,33880,44229.4751653742+0i,73
Alabama,AL,Walker County,Parrish,Parrish,Town,35580,205,5421087,0,33.732321,-87.280127,55695.90502,61133,0+22252.7986188025i,391
Alabama,AL,St. Clair County,Pell City,Pell City city,City,35128,205,64434310,7139017,33.560312,-86.263634,133018.2133,104621,148285.126030343+0i,5225
Alabama,AL,Chambers County,Five Points,Penton,CDP,36855,334,23661886,93782,33.009832,-85.474824,60627.60597,300000,62166.3130019379+0i,119
Alabama,AL,Baldwin County,Orange Beach,Perdido Beach,Town,36561,251,3221585,1105,30.353879,-87.504788,128986.5224,110152,143001.794485667+0i,290
Alabama,AL,Crenshaw County,Highland Home,Petrey,Town,36041,334,1900154,42953,31.85216,-86.204007,50099.96729,300000,39624.1141494315+0i,20
Alabama,AL,Russell County,Ozark,Phenix City city,City,36867,334,72497364,325619,32.461669,-85.025021,83439.74084,73823,95108.3498796251+0i,12370
Alabama,AL,Pickens County,Carrollton,Pickensville,Town,35447,205,20011645,6039614,33.235782,-88.289443,74887.75199,75153,79943.7233645981+0i,285
Alabama,AL,Cherokee County,Piedmont,Piedmont city,City,36272,256,25410069,172091,33.926035,-85.615442,0,0,0+0i,0
Alabama,AL,Dale County,Pinckard,Pinckard,Town,36371,334,13813652,21718,31.318989,-85.537836,75499.3199,71736,79605.3802321118+0i,218
Alabama,AL,Wilcox County,Pine Hill,Pine Hill,Town,36769,334,9885074,0,31.985884,-87.587516,83456.8325,57294,111692.259690701+0i,296
Alabama,AL,DeKalb County,Rainsville,Pine Ridge,Town,35986,256,3361084,916,34.44795,-85.784018,38399.20293,36697,35796.8678281299+0i,90
Alabama,AL,Jackson County,Pisgah,Pisgah,Town,35765,256,12433063,0,34.684366,-85.84601,100222.4528,75212,119632.422883516+0i,281
Alabama,AL,Jackson County,Scottsboro,Pleasant Groves,Town,35768,256,9443257,7419,34.737619,-86.197637,90184.02285,92149,73277.7009074375+0i,179
Alabama,AL,Escambia County,Brewton,Pollard,Town,36426,251,2880392,6856,31.023877,-87.172978,64084.44298,60650,69184.9742993872+0i,65
Alabama,AL,Autauga County,Prattville,Prattville city,City,36067,334,86435482,2322045,32.461908,-86.457385,121897.4109,101801,131294.321471088+0i,11961
Alabama,AL,Morgan County,Priceville,Priceville,Town,35603,256,13523098,74664,34.524483,-86.881676,152565.2474,145627,155052.235765944+0i,1019
Alabama,AL,Marengo County,Linden,Providence,Town,36748,334,4520210,0,32.342386,-87.776115,95931.88568,107004,100749.562557017+0i,129
Alabama,AL,St. Clair County,Ragland,Ragland,Town,35131,205,43481619,128940,33.748325,-86.135927,63483.6818,69070,59040.6748743886+0i,688
Alabama,AL,DeKalb County,Rainsville,Rainsville city,City,36986,256,53415701,36474,34.494364,-85.836505,80108.9109,69695,87687.1872980919+0i,1896
Alabama,AL,Coosa County,Alexander City,Ray,CDP,35010,256,21247615,115793,32.88923,-86.024613,65139.24359,300000,56555.3816687312+0i,184
Alabama,AL,Elmore County,Wetumpka,Redland,CDP,36093,334,62526860,383677,32.481426,-86.143759,98837.83009,103013,78620.053315077+0i,1596
Alabama,AL,Madison County,Huntsville,Redstone Arsenal,CDP,35805,256,19888972,42847,34.687763,-86.661268,153015.8729,142505,163960.597682749+0i,298
Alabama,AL,Tallapoosa County,Notasulga,Reeltown,CDP,36866,334,19547557,72437,32.574211,-85.819562,87517.65578,300000,76708.8818358109+0i,189
Alabama,AL,Houston County,Dothan,Rehobeth,Town,36301,334,19367234,80045,31.124507,-85.439607,93444.16111,87152,97449.7807892932+0i,568
Alabama,AL,Etowah County,Attalla,Ridgeville,Town,35954,256,2125492,0,34.056929,-86.102874,37317.23899,25713,37955.3542598995+0i,56
Alabama,AL,St. Clair County,Pell City,Riverside,Town,35125,205,22442567,4513424,33.616394,-86.204357,93166.56317,95663,72992.0050024186+0i,845
Alabama,AL,Randolph County,Roanoke,Roanoke city,City,36274,334,48526075,988793,33.145305,-85.369526,74142.58817,71877,71535.6275308644+0i,2449
Alabama,AL,Jefferson County,Bessemer,Rock Creek,CDP,35023,205,7811250,0,33.477227,-87.081249,72676.55798,78904,63904.2652061606+0i,531
Alabama,AL,Randolph County,Roanoke,Rock Mills,CDP,36274,334,16381849,11243,33.15994,-85.28107,54383.51718,54555,56838.0001497546+0i,281
Alabama,AL,Lauderdale County,Rogersville,Rogersville,Town,35652,256,7855363,6344,34.827714,-87.284092,66627.15445,66052,70435.2190445431+0i,488
Alabama,AL,Franklin County,Russellville,Russellville city,City,35653,256,34720031,275054,34.505737,-87.728192,131023.1243,93780,153886.571924019+0i,3401
Alabama,AL,Lauderdale County,Florence,St. Florian,Town,35630,256,9515442,51477,34.866847,-87.623753,152839.0943,114816,165465.693920493+0i,184
Alabama,AL,Calhoun County,Anniston,Saks,CDP,36206,256,31473195,104617,33.711401,-85.853698,81090.6814,78439,84520.5664128753+0i,4165
Alabama,AL,Cherokee County,Sand Rock,Sand Rock,Town,35983,256,11291050,0,34.2302,-85.771561,86152.7858,84902,84485.8032773321+0i,238
Alabama,AL,Covington County,Andalusia,Sanford,Town,36420,334,10818392,109749,31.29882,-86.398859,108975.1327,84741,133987.717000642+0i,90
Alabama,AL,Etowah County,Sardis City,Sardis City,Town,35956,256,20367863,40296,34.172413,-86.119104,98672.92507,86733,106251.644924609+0i,629
Alabama,AL,Mobile County,Satsuma,Satsuma city,City,36572,251,19323446,122488,30.857874,-88.063383,110155.2297,96738,114626.906330427+0i,2303
Alabama,AL,Jackson County,Section,Section,Town,35771,256,11842418,0,34.581644,-85.984942,72490.42278,62069,87105.1883486895+0i,316
Alabama,AL,Dallas County,Selma,Selmont-West Selmont,CDP,36701,334,8491023,100747,32.378249,-87.006898,42826.77052,32918,42017.8389424863+0i,833
Alabama,AL,Colbert County,Sheffield,Sheffield city,City,35660,256,16496799,233189,34.755494,-87.701265,77005.69854,72073,85380.6363790616+0i,3961
Alabama,AL,DeKalb County,Rainsville,Shiloh,Town,35986,256,4435553,0,34.463763,-85.877994,97577.80534,77920,112330.632013419+0i,126
Alabama,AL,Macon County,Shorter,Shorter,Town,36075,334,11758197,71299,32.411509,-85.972756,56995.09225,62309,28783.5269073068+0i,192
Alabama,AL,Baldwin County,Silverhill,Silverhill,Town,36576,251,3252167,7386,30.545359,-87.750557,104168.6351,89642,111394.485657539+0i,276
Alabama,AL,Walker County,Sipsey,Sipsey,Town,35584,205,1244552,3638,33.822119,-87.082918,59041.42854,66939,54715.0817853672+0i,199
Alabama,AL,Geneva County,Slocomb,Slocomb city,City,36375,334,24575015,28186,31.112122,-85.598663,64255.7629,70037,60366.6367181881+0i,777
Alabama,AL,Blount County,Hayden,Smoke Rise,CDP,35079,205,15007353,32672,33.879942,-86.824683,115692.4438,101319,121131.2071157+0i,746
Alabama,AL,Morgan County,Hartselle,Somerville,Town,35640,256,7110223,9893,34.467006,-86.795843,87022.4405,71999,100304.502973058+0i,275
Alabama,AL,Etowah County,Southside,Southside city,City,35907,256,49171091,429685,33.890841,-86.01802,104621.8835,94349,105246.588996032+0i,3095
Alabama,AL,Baldwin County,Spanish Fort,Spanish Fort city,City,36527,334,78350113,12193260,30.722714,-87.865845,146019.9764,126230,152928.388023784+0i,3099
Alabama,AL,St. Clair County,Springville,Springville city,City,35146,205,23038484,101163,33.74472,-86.488817,98266.60545,99149,78500.708289545+0i,1537
Alabama,AL,Chambers County,Roanoke,Standing Rock,CDP,36274,334,8256662,102583,33.08569,-85.239849,50253.76909,300000,37932.6759144016+0i,26
Alabama,AL,St. Clair County,Steele,Steele,Town,35987,256,17387184,71437,33.941378,-86.192107,61292.13214,61544,63406.983460107+0i,431
Alabama,AL,Jackson County,Stevenson,Stevenson city,City,35772,256,19929679,1053473,34.876797,-85.81435,91453.2512,78120,103290.847586278+0i,813
Alabama,AL,Baldwin County,Bay Minette,Stockton,CDP,36507,251,24197952,743569,31.00297,-87.872488,80913.42879,250000,0+51607.9035613903i,254
Alabama,AL,Jefferson County,Sumiton,Sumiton city,City,35148,205,13529257,19710,33.749269,-87.046903,69749.5,300000,55477.8810079035+0i,5
Alabama,AL,Baldwin County,Summerdale,Summerdale,Town,36580,251,25961818,96469,30.476741,-87.687561,73627.32169,73487,64833.5495894735+0i,331
Alabama,AL,Marengo County,Sweet Water,Sweet Water,Town,36782,334,5242641,0,32.104903,-87.861185,121770.6817,97481,127430.573190426+0i,105
Alabama,AL,DeKalb County,Sylvania,Sylvania,Town,35988,256,22409463,459682,34.562043,-85.80472,88623.16077,78947,90888.019173336+0i,634
Alabama,AL,Talladega County,Talladega,Talladega city,City,35160,256,66056296,209972,33.431757,-86.099454,86455.81029,71100,98176.1034362404+0i,5577
Alabama,AL,Elmore County,Tallassee,Tallassee city,City,36078,334,27817447,1526561,32.532665,-85.891993,62083.58105,61062,64554.9197419278+0i,1325
Alabama,AL,Jefferson County,Birmingham,Tarrant city,City,35217,205,16494552,82470,33.596495,-86.762522,83304.08556,61343,109062.57582553+0i,2638
Alabama,AL,Houston County,Dothan,Taylor,Town,36301,334,19089060,210754,31.168836,-85.475891,103172.137,84134,114958.07819249+0i,956
Alabama,AL,Marengo County,Thomaston,Thomaston,Town,36783,334,5213996,0,32.268277,-87.623706,72560.10869,69755,72879.6218190386+0i,109
Alabama,AL,Chilton County,Thorsby,Thorsby,Town,35171,205,15096233,26449,32.916909,-86.720335,91770.58043,87924,95408.3962471291+0i,841
Alabama,AL,Etowah County,Gadsden,Tidmore Bend,CDP,35901,256,24953942,311194,34.033184,-85.926387,103395.6151,83710,119683.138460173+0i,474
Alabama,AL,Lawrence County,Town Creek,Town Creek,Town,35672,256,6943603,6664,34.671301,-87.407763,62856.66625,67618,63515.9572671876+0i,414
Alabama,AL,Blount County,Morris,Trafford,Town,35116,205,6316423,0,33.819484,-86.746572,0,0,0+0i,0
Alabama,AL,Madison County,Huntsville,Triana,Town,35824,256,3170550,51834,34.592663,-86.742875,81861.60767,99612,46987.8480255911+0i,259
Alabama,AL,Pike County,Troy,Troy city,City,36081,334,73084246,199932,31.80196,-85.96713,104186.4519,86283,122096.683302532+0i,6974
Alabama,AL,St. Clair County,Trussville,Trussville city,City,35173,205,86302316,985009,33.655407,-86.563109,75921.78914,129922,0+68387.4495521031i,184
Alabama,AL,Colbert County,Tuscumbia,Tuscumbia city,City,35674,256,23880895,114785,34.718502,-87.702586,88200.35783,80264,96527.2402844547+0i,3626
Alabama,AL,Marion County,Guin,Twin,Town,35563,205,8738146,0,33.992314,-87.852295,81938.57114,93583,54796.030300196+0i,191
Alabama,AL,Greene County,Eutaw,Union,Town,35462,205,2126776,0,32.99381,-87.907179,52282.30908,55629,0+62200.2069429278i,100
Alabama,AL,Bullock County,Union Springs,Union Springs city,City,36089,334,17165645,160695,32.139506,-85.714623,77734.45788,60330,100978.559366157+0i,1252
Alabama,AL,Monroe County,Uriah,Uriah,CDP,36480,251,4159909,0,31.307365,-87.499213,29936.80931,25711,23930.5139047938+0i,150
Alabama,AL,Dallas County,Selma,Valley Grande city,City,36701,334,86776378,810503,32.486872,-87.032773,144077.2549,118746,155108.563725447+0i,1460
Alabama,AL,Bibb County,Vance,Vance,Town,35490,205,26359231,77205,33.173992,-87.226627,84447.20141,300000,72401.6044095495+0i,21
Alabama,AL,Shelby County,Leeds,Vandiver,CDP,35094,205,53006782,1407234,33.458856,-86.529222,124885.1693,100833,137798.131396935+0i,442
Alabama,AL,Jefferson County,Vestavia Hills,Vestavia Hills city,City,35243,205,51810649,597766,33.462496,-86.739508,198373.9194,226891,202478.343660555+0i,13733
Alabama,AL,Franklin County,Vina,Vina,Town,35593,256,12434964,10433,34.376175,-88.060572,44902.87215,33407,51496.2313553753+0i,154
Alabama,AL,Shelby County,Vincent,Vincent,Town,35178,205,53311740,978770,33.383145,-86.402544,94369.4541,86950,99381.9560834584+0i,764
Alabama,AL,Washington County,Fruitdale,Vinegar Bend,CDP,36539,251,24483318,52184,31.259093,-88.367264,126333.2999,300000,135191.768195936+0i,68
Alabama,AL,Randolph County,Wadley,Wadley,Town,36276,256,3768948,175772,33.1234,-85.568592,101524.6022,68745,131835.504808904+0i,224
Alabama,AL,Etowah County,Walnut Grove,Walnut Grove,Town,35990,205,13020013,30960,34.064595,-86.28717,84331.3008,78169,91502.4066273808+0i,288
Alabama,AL,Lauderdale County,Waterloo,Waterloo,Town,35677,256,1936032,140050,34.917199,-88.064373,56057.64238,51380,52311.9120526856+0i,70
Alabama,AL,Lee County,Camp Hill,Waverly,Town,36850,256,7054656,48649,32.730078,-85.570999,214824.0134,252638,220161.093928771+0i,20
Alabama,AL,Houston County,Webb,Webb,Town,36376,334,28926549,0,31.257305,-85.289803,108865.4821,84308,127635.825597073+0i,492
Alabama,AL,Coosa County,Rockford,Weogufka,CDP,35136,256,21398998,157948,33.032235,-86.323775,37762.50769,45641,33867.7199258597+0i,105
Alabama,AL,Calhoun County,Anniston,West End-Cobb Town,CDP,36201,256,10738928,6754,33.651453,-85.876528,60892.84168,58811,63406.4737649799+0i,1350
Alabama,AL,Shelby County,Chelsea,Westover,Town,35043,205,46982133,332772,33.378305,-86.536849,93763.10932,97330,70137.9659451062+0i,457
Alabama,AL,Elmore County,Wetumpka,Wetumpka city,City,36093,334,27340382,995290,32.540376,-86.206999,97779.05048,83481,111682.175903383+0i,2591
Alabama,AL,Lowndes County,Hayneville,White Hall,Town,36040,334,39631732,610271,32.297411,-86.715776,47973.01402,29734,55544.4816049224+0i,366
Alabama,AL,Etowah County,Boaz,Whitesboro,CDP,35956,256,45256171,55928,34.169004,-86.058499,95461.49091,85126,95534.8391780484+0i,724
Alabama,AL,Shelby County,Montevallo,Wilton,Town,35115,205,2479085,14569,33.081565,-86.879655,82568.40091,69765,98204.2800566269+0i,226
Alabama,AL,Marion County,Winfield,Winfield city,City,35594,205,45435603,128470,33.931561,-87.791874,130711.181,94692,151305.839258993+0i,1701
Alabama,AL,Bibb County,Woodstock,Woodstock,Town,35188,205,18326016,394814,33.217312,-87.14841,102274.0319,92345,102650.516152893+0i,450
Alabama,AL,Jackson County,Woodville,Woodville,Town,35776,256,17151408,102463,34.629576,-86.283461,80266.45301,73105,90572.3357969194+0i,258
Alabama,AL,Sumter County,York,York city,City,36925,205,17780657,46822,32.500609,-88.291401,45110.40699,28168,48949.5449590037+0i,977
Alaska,AK,Kodiak Island Borough,Akhiok,Akhiok city,City,99615,907,20126284,6322185,56.948855,-154.215513,75291.1108,91988,73530.6331829075+0i,19
Alaska,AK,Bethel Census Area,Akiak,Akiak city,City,99552,907,5428315,2623471,60.909982,-161.216376,66343.25618,60912,64226.507214355+0i,100
Alaska,AK,Kusilvak Census Area,Alakanuk,Alakanuk city,City,99554,907,76485032,26008972,62.71116,-164.644712,63324.71773,57524,66108.5294568656+0i,159
Alaska,AK,Southeast Fairbanks Census Area,Northway,Alcan Border,CDP,99764,907,391858458,2238744,62.695606,-141.182741,112499.5,300000,98329.471123774+0i,7
Alaska,AK,Kodiak Island Borough,Port Lions,Aleneva,CDP,99550,907,161103987,0,58.059045,-152.909008,18999.55003,300000,4525.14346783931+0i,9
Alaska,AK,Northwest Arctic Borough,Ambler,Ambler city,City,99786,907,23260405,4003440,67.100657,-157.847803,74978.94235,78032,71523.5979361378+0i,81
Alaska,AK,Anchorage,Eagle River,Anchorage,Municipality,99577,907,4420091935,663038187,61.17425,-149.284329,154857.3665,145290,160693.421449707+0i,105175
